Process INIT
Execution for processFile[PERSONS to go...] 
CB [Comandante Fontana]:[Comandante Fontana - Patiño - Formosa] [Comandante Fontana, Comandante Fontana, Formosa]
CB [Ibarreta]:[Ibarreta - Patiño - Formosa] [Ibarreta, Ibarreta, Formosa]
CB [San Martin I]:[San Martin I - Patiño - Formosa] [San Martin I, San Martin I, Formosa]
CB [Buena Vista]:[Buena Vista - Pilagas - Formosa] [Buena Vista, Buena Vista, Formosa]
CB [Tres Lagunas]:[Tres Lagunas - Pilagas - Formosa] [Tres Lagunas, Tres Lagunas, Formosa]
CB [Puerto Pilcomayo]:[Puerto Pilcomayo - Pilcomayo - Formosa] [Puerto Pilcomayo, Puerto Pilcomayo, Formosa]
CB [El Colorado]:[El Colorado - Pirané - Formosa] [El Colorado, El Colorado, Formosa]
CB [General Mosconi]:[General Mosconi - Ramón Lista - Formosa] [General Mosconi, General Mosconi, Formosa]
CB [Cochinoca]:[Cochinoca - Cochinoca - Jujuy] [Cochinoca, Cochinoca, Jujuy]
CB [Tusaquillas]:[Tusaquillas - Cochinoca - Jujuy] [Tusaquillas, Tusaquillas, Jujuy]
CB [Los Lapachos]:[Los Lapachos - El Carmen - Jujuy] [Los Lapachos, Los Lapachos, Jujuy]
CB [Puesto Viejo]:[Puesto Viejo - El Carmen - Jujuy] [Puesto Viejo, Puesto Viejo, Jujuy]
CB [La Almona]:[La Almona - Doctor Manuel Belgrano - Jujuy] [La Almona, La Almona, Jujuy]
CB [Coctaca]:[Coctaca - Humahuaca - Jujuy] [Coctaca, Coctaca, Jujuy]
CB [Uquia]:[Uquia - Humahuaca - Jujuy] [Uquia, Uquia, Jujuy]
CB [Chalican]:[Chalican - Ledesma - Jujuy] [Chalican, Chalican, Jujuy]
CB [Paulina]:[Paulina - Ledesma - Jujuy] [Paulina, Paulina, Jujuy]
CB [Palpala]:[Palpala - Palpalá - Jujuy] [San Salvador de Jujuy, Palpala, Jujuy]
CB [El Ceibal]:[El Ceibal - San Antonio - Jujuy] [El Ceibal, El Ceibal, Jujuy]
CB [Don Emilio]:[Don Emilio - San Pedro - Jujuy] [Don Emilio, Don Emilio, Jujuy]
CB [La Manga]:[La Manga - San Pedro - Jujuy] [La Manga, La Manga, Jujuy]
CB [Piedritas]:[Piedritas - San Pedro - Jujuy] [Piedritas, Piedritas, Jujuy]
CB [San Lucas]:[San Lucas - San Pedro - Jujuy] [San Lucas, San Lucas, Jujuy]
CB [Palma Sola]:[Palma Sola - Santa Bárbara - Jujuy] [Palma Sola, Palma Sola, Jujuy]
CB [Cienega]:[Cienega - Santa Catalina - Jujuy] [Cienega, Cienega, Jujuy]
CB [Oratorio]:[Oratorio - Santa Catalina - Jujuy] [Oratorio, Oratorio, Jujuy]
CB [Catua]:[Catua - Susques - Jujuy] [Catua, Catua, Jujuy]
CB [Olaroz Chico]:[Olaroz Chico - Susques - Jujuy] [Olaroz Chico, Olaroz Chico, Jujuy]
CB [Colonia San Jose]:[Colonia San Jose - Tilcara - Jujuy] [Colonia San Jose, Colonia San Jose, Jujuy]
CB [Barcena]:[Barcena - Tumbaya - Jujuy] [Barcena, Barcena, Jujuy]
CB [Caspala]:[Caspala - Valle Grande - Jujuy] [Caspala, Caspala, Jujuy]
CB [Valle Grande]:[Valle Grande - Valle Grande - Jujuy] [Valle Grande, Valle Grande, Jujuy]
CB [La Quiaca]:[La Quiaca - Yavi - Jujuy] [La Quiaca, La Quiaca, Jujuy]
CB [Doblas]:[Doblas - Atraucó - La Pampa] [Doblas, Doblas, La Pampa]
CB [Anzoategui]:[Anzoategui - Caleu Caleu - La Pampa] [Anzoategui, Anzoategui, La Pampa]
CB [La Gloria]:[La Gloria - Catriló - La Pampa] [La Gloria, La Gloria, La Pampa]
CB [Mauricio Mayer]:[Mauricio Mayer - Conhello - La Pampa] [Mauricio Mayer, Mauricio Mayer, La Pampa]
CB [Puelches]:[Puelches - Curacó - La Pampa] [Puelches, Puelches, La Pampa]
CB [Intendente Alvear]:[Intendente Alvear - Chapaleufú - La Pampa] [Intendente Alvear, Intendente Alvear, La Pampa]
CB [Alpachiri]:[Alpachiri - Guatraché - La Pampa] [Alpachiri, Alpachiri, La Pampa]
CB [Abramo]:[Abramo - Hucal - La Pampa] [Abramo, Abramo, La Pampa]
CB [Cuchillo Co]:[Cuchillo Co - Lihuel Calel - La Pampa] [Cuchillo Co, Cuchillo Co, La Pampa]
CB [Luan Toro]:[Luan Toro - Loventué - La Pampa] [Luan Toro, Luan Toro, La Pampa]
CB [General Pico]:[General Pico - Maraco - La Pampa] [General Pico, General Pico, La Pampa]
CB [Colonia Baron]:[Colonia Baron - Quemú Quemú - La Pampa] [Colonia Baron, Colonia Baron, La Pampa]
CB [Villa Mirasol]:[Villa Mirasol - Quemú Quemú - La Pampa] [Villa Mirasol, Villa Mirasol, La Pampa]
CB [Pichi Huinca]:[Pichi Huinca - Rancul - La Pampa] [Pichi Huinca, Pichi Huinca, La Pampa]
CB [Damian Maisonave]:[Damian Maisonave - Realicó - La Pampa] [Damian Maisonave, Damian Maisonave, La Pampa]
CB [Realico]:[Realico - Realicó - La Pampa] [Realico, Realico, La Pampa]
CB [Trenel]:[Trenel - Trenel - La Pampa] [Trenel, Trenel, La Pampa]
CB [Quehue]:[Quehue - Utracán - La Pampa] [Quehue, Quehue, La Pampa]
CB [Estacion Mazan]:[Estacion Mazan - Arauco - La Rioja] [Estacion Mazan, Estacion Mazan, La Rioja]
CB [Anjullon]:[Anjullon - Capital - La Rioja] [Anjullon, Anjullon, La Rioja]
CB [Santa Vera Cruz]:[Santa Vera Cruz - Capital - La Rioja] [Santa Vera Cruz, Santa Vera Cruz, La Rioja]
CB [Villa Union]:[Villa Union - Coronel Felipe Varela - La Rioja] [Villa Union, Villa Union, La Rioja]
CB [Colonia Catinzaco]:[Colonia Catinzaco - Chilecito - La Rioja] [Colonia Catinzaco, Colonia Catinzaco, La Rioja]
CB [Miranda]:[Miranda - Chilecito - La Rioja] [Miranda, Miranda, La Rioja]
CB [Tilimuqui]:[Tilimuqui - Chilecito - La Rioja] [Tilimuqui, Tilimuqui, La Rioja]
CB [Bajo Carrizal]:[Bajo Carrizal - Famatina - La Rioja] [Bajo Carrizal, Bajo Carrizal, La Rioja]
CB [Pituil]:[Pituil - Famatina - La Rioja] [Pituil, Pituil, La Rioja]
CB [Tama]:[Tama - General Ángel Vicente Peñaloza - La Rioja] [Tama, Tama, La Rioja]
CB [Malanzan]:[Malanzan - General Juan Facundo Quiroga - La Rioja] [Malanzan, Malanzan, La Rioja]
CB [Ambil]:[Ambil - General Ortíz de Ocampo - La Rioja] [Ambil, Ambil, La Rioja]
CB [Ulapes]:[Ulapes - General San Martín - La Rioja] [Ulapes, Ulapes, La Rioja]
CB [Chepes]:[Chepes - Rosario Vera Peñaloza - La Rioja] [Chepes, Chepes, La Rioja]
CB [Bowen]:[Bowen - General Alvear - Mendoza] [Bowen, Bowen, Mendoza]
CB [Colonia Segovia]:[Colonia Segovia - Guaymallén - Mendoza] [Colonia Segovia, Colonia Segovia, Mendoza]
CB [Ingeniero Giagnoni]:[Ingeniero Giagnoni - Junín - Mendoza] [Ingeniero Giagnoni, Ingeniero Giagnoni, Mendoza]
CB [Phillips]:[Phillips - Junín - Mendoza] [Phillips, Phillips, Mendoza]
CB [Blanco Encalada]:[Blanco Encalada - Las Heras - Mendoza] [Blanco Encalada, Blanco Encalada, Mendoza]
CB [Los Penitentes]:[Los Penitentes - Las Heras - Mendoza] [Los Penitentes, Los Penitentes, Mendoza]
CB [Uspallata]:[Uspallata - Las Heras - Mendoza] [Uspallata, Uspallata, Mendoza]
CB [Barrio Los Olivos]:[Barrio Los Olivos - Lavalle - Mendoza] [Barrio Los Olivos, Barrio Los Olivos, Mendoza]
CB [Jocoli Viejo]:[Jocoli Viejo - Lavalle - Mendoza] [Jocoli Viejo, Jocoli Viejo, Mendoza]
CB [Cacheuta]:[Cacheuta - Luján de Cuyo - Mendoza] [Cacheuta, Cacheuta, Mendoza]
CB [Las Vegas]:[Las Vegas - Luján de Cuyo - Mendoza] [Las Vegas, Las Vegas, Mendoza]
CB [Barrancas]:[Barrancas - Maipú - Mendoza] [Barrancas, Barrancas, Mendoza]
CB [Maipu]:[Maipu - Maipú - Mendoza] [Gran Mendoza, Maipu, Mendoza]
CB [Agua Escondida]:[Agua Escondida - Malargüe - Mendoza] [Agua Escondida, Agua Escondida, Mendoza]
CB [Barrio Cooperativa Los Campamentos]:[Barrio Cooperativa Los Campamentos - Rivadavia - Mendoza] [Barrio Cooperativa Los Campamentos, Barrio Cooperativa Los Campamentos, Mendoza]
CB [La Florida]:[La Florida - Rivadavia - Mendoza] [La Florida, La Florida, Mendoza]
CB [Mundo Nuevo]:[Mundo Nuevo - Rivadavia - Mendoza] [Mundo Nuevo, Mundo Nuevo, Mendoza]
CB [Chilecito]:[Chilecito - San Carlos - Mendoza] [Chilecito, Chilecito, Mendoza]
CB [Alto Salvador]:[Alto Salvador - San Martín - Mendoza] [Alto Salvador, Alto Salvador, Mendoza]
CB [Chapanay]:[Chapanay - San Martín - Mendoza] [Chapanay, Chapanay, Mendoza]
CB [Tres Porteñas]:[Tres Porteñas - San Martín - Mendoza] [Tres Porteñas, Tres Porteñas, Mendoza]
CB [Capitan Montoya]:[Capitan Montoya - San Rafael - Mendoza] [Capitan Montoya, Capitan Montoya, Mendoza]
CB [Goudge]:[Goudge - San Rafael - Mendoza] [Goudge, Goudge, Mendoza]
CB [Monte Coman]:[Monte Coman - San Rafael - Mendoza] [Monte Coman, Monte Coman, Mendoza]
CB [Salto de Las Rosas]:[Salto de Las Rosas - San Rafael - Mendoza] [Salto de Las Rosas, Salto de Las Rosas, Mendoza]
CB [Barrio 12 de Octubre]:[Barrio 12 de Octubre - Santa Rosa - Mendoza] [Barrio 12 de Octubre, Barrio 12 de Octubre, Mendoza]
CB [Campo Los Andes]:[Campo Los Andes - Tunuyán - Mendoza] [Campo Los Andes, Campo Los Andes, Mendoza]
CB [Vista Flores]:[Vista Flores - Tunuyán - Mendoza] [Vista Flores, Vista Flores, Mendoza]
CB [Tupungato]:[Tupungato - Tupungato - Mendoza] [Tupungato, Tupungato, Mendoza]
CB [Rincon de Azara]:[Rincon de Azara - Apóstoles - Misiones] [Rincon de Azara, Rincon de Azara, Misiones]
CB [Dos de Mayo Nucleo I]:[Dos de Mayo Nucleo I - Cainguas - Misiones] [Dos de Mayo Nucleo I, Dos de Mayo Nucleo I, Misiones]
CB [Salto Encantado]:[Salto Encantado - Cainguas - Misiones] [Salto Encantado, Salto Encantado, Misiones]
CB [Martires]:[Martires - Candelaria - Misiones] [Martires, Martires, Misiones]
CB [Garupa]:[Garupa - Capital - Misiones] [Gran Posadas, Garupa, Misiones]
CB [Santa Maria]:[Santa Maria - Concepción - Misiones] [Santa Maria, Santa Maria, Misiones]
CB [9 de Julio Kilometro 20]:[9 de Julio Kilometro 20 - El Dorado - Misiones] [9 de Julio Kilometro 20, 9 de Julio Kilometro 20, Misiones]
CB [Villa Roulet]:[Villa Roulet - El Dorado - Misiones] [Villa Roulet, Villa Roulet, Misiones]
CB [San Antonio]:[San Antonio - General Manuel Belgrano - Misiones] [San Antonio, San Antonio, Misiones]
CB [Libertad]:[Libertad - Iguazú - Misiones] [Libertad, Libertad, Misiones]
CB [Caa - Yari]:[Caa - Yari - Leandro N. Alem - Misiones] [Caa - Yari, Caa - Yari, Misiones]
CB [Olegario V. Andrade]:[Olegario V. Andrade - Leandro N. Alem - Misiones] [Olegario V. Andrade, Olegario V. Andrade, Misiones]
CB [Garuhape]:[Garuhape - Libertador General San Martín - Misiones] [Garuhape, Garuhape, Misiones]
CB [San Alberto]:[San Alberto - Libertador General San Martín - Misiones] [San Alberto, San Alberto, Misiones]
CB [Laharrague]:[Laharrague - Montecarlo - Misiones] [Laharrague, Laharrague, Misiones]
CB [Villa Parodi]:[Villa Parodi - Montecarlo - Misiones] [Villa Parodi, Villa Parodi, Misiones]
CB [General Alvear]:[General Alvear - Oberá - Misiones] [General Alvear, General Alvear, Misiones]
CB [Panambi Kilometro 8]:[Panambi Kilometro 8 - Oberá - Misiones] [Panambi Kilometro 8, Panambi Kilometro 8, Misiones]
CB [Domingo Savio]:[Domingo Savio - San Ignacio - Misiones] [Domingo Savio, Domingo Savio, Misiones]
CB [Jardin America]:[Jardin America - San Ignacio - Misiones] [Jardin America, Jardin America, Misiones]
CB [Florentino Ameghino]:[Florentino Ameghino - San Javier - Misiones] [Florentino Ameghino, Florentino Ameghino, Misiones]
CB [Paraiso]:[Paraiso - San Pedro - Misiones] [Paraiso, Paraiso, Misiones]
CB [Colonia Alicia]:[Colonia Alicia - 25 de Mayo - Misiones] [Colonia Alicia, Colonia Alicia, Misiones]
CB [Alumine]:[Alumine - Aluminé - Neuquén] [Alumine, Alumine, Neuquén]
CB [Piedra del Aguila]:[Piedra del Aguila - Collon Curá - Neuquén] [Piedra del Aguila, Piedra del Aguila, Neuquén]
CB [Cutral Co]:[Cutral Co - Confluencia - Neuquén] [Cutral Co - Plaza Huincul, Cutral Co, Neuquén]
CB [Plottier]:[Plottier - Confluencia - Neuquén] [Neuquen - Plottier - Cipolletti, Plottier, Neuquén]
CB [Glew]:[Glew - Almirante Brown - Buenos Aires] [, Glew, Buenos Aires]
CB [Los Molinos]:[Los Molinos - Capital - La Rioja] [Los Molinos, Los Molinos, La Rioja]
CB [Guandacol]:[Guandacol - Coronel Felipe Varela - La Rioja] [Guandacol, Guandacol, La Rioja]
CB [Polco]:[Polco - Chamical - La Rioja] [Polco, Polco, La Rioja]
CB [Colonia Vichigasta]:[Colonia Vichigasta - Chilecito - La Rioja] [Colonia Vichigasta, Colonia Vichigasta, La Rioja]
CB [San Nicolas]:[San Nicolas - Chilecito - La Rioja] [San Nicolas, San Nicolas, La Rioja]
CB [Alto Carrizal]:[Alto Carrizal - Famatina - La Rioja] [Alto Carrizal, Alto Carrizal, La Rioja]
CB [Chañarmuyo]:[Chañarmuyo - Famatina - La Rioja] [Chañarmuyo, Chañarmuyo, La Rioja]
CB [Santa Cruz]:[Santa Cruz - Famatina - La Rioja] [Santa Cruz, Santa Cruz, La Rioja]
CB [Chañar]:[Chañar - General Belgrano - La Rioja] [Chañar, Chañar, La Rioja]
CB [Portezuelo]:[Portezuelo - General Juan Facundo Quiroga - La Rioja] [Portezuelo, Portezuelo, La Rioja]
CB [Milagro]:[Milagro - General Ortíz de Ocampo - La Rioja] [Milagro, Milagro, La Rioja]
CB [Villa San Jose de Vinchina]:[Villa San Jose de Vinchina - Vinchina - La Rioja] [Villa San Jose de Vinchina, Villa San Jose de Vinchina, La Rioja]
CB [Salicas - San Blas]:[Salicas - San Blas - San Blas de los Sauces - La Rioja] [Salicas - San Blas, Salicas - San Blas, La Rioja]
CB [General Alvear]:[General Alvear - General Alvear - Mendoza] [General Alvear, General Alvear, Mendoza]
CB [La Primavera]:[La Primavera - Guaymallén - Mendoza] [La Primavera, La Primavera, Mendoza]
CB [La Colonia]:[La Colonia - Junín - Mendoza] [San Martin - La Colonia, La Colonia, Mendoza]
CB [Desaguadero]:[Desaguadero - La Paz - Mendoza] [Desaguadero, Desaguadero, Mendoza]
CB [Jocoli]:[Jocoli - Las Heras - Mendoza] [Jocoli, Jocoli, Mendoza]
CB [Polvaredas]:[Polvaredas - Las Heras - Mendoza] [Polvaredas, Polvaredas, Mendoza]
CB [Barrio La Pega]:[Barrio La Pega - Lavalle - Mendoza] [Barrio La Pega, Barrio La Pega, Mendoza]
CB [El Vergel]:[El Vergel - Lavalle - Mendoza] [El Vergel, El Vergel, Mendoza]
CB [3 de Mayo]:[3 de Mayo - Lavalle - Mendoza] [3 de Mayo, 3 de Mayo, Mendoza]
CB [El Carrizal]:[El Carrizal - Luján de Cuyo - Mendoza] [El Carrizal, El Carrizal, Mendoza]
CB [Perdriel]:[Perdriel - Luján de Cuyo - Mendoza] [Perdriel, Perdriel, Mendoza]
CB [Cruz de Piedra]:[Cruz de Piedra - Maipú - Mendoza] [Cruz de Piedra, Cruz de Piedra, Mendoza]
CB [Russell]:[Russell - Maipú - Mendoza] [Russell, Russell, Mendoza]
CB [Las Leñas]:[Las Leñas - Malargüe - Mendoza] [Las Leñas, Las Leñas, Mendoza]
CB [El Mirador]:[El Mirador - Rivadavia - Mendoza] [El Mirador, El Mirador, Mendoza]
CB [Los Arboles]:[Los Arboles - Rivadavia - Mendoza] [Los Arboles, Los Arboles, Mendoza]
CB [Rivadavia]:[Rivadavia - Rivadavia - Mendoza] [Rivadavia, Rivadavia, Mendoza]
CB [La Consulta]:[La Consulta - San Carlos - Mendoza] [La Consulta, La Consulta, Mendoza]
CB [Barrio Chivilcoy]:[Barrio Chivilcoy - San Martín - Mendoza] [Barrio Chivilcoy, Barrio Chivilcoy, Mendoza]
CB [Montecaseros]:[Montecaseros - San Martín - Mendoza] [Montecaseros, Montecaseros, Mendoza]
CB [Barrio El Nevado]:[Barrio El Nevado - San Rafael - Mendoza] [Barrio El Nevado, Barrio El Nevado, Mendoza]
CB [El Nihuil]:[El Nihuil - San Rafael - Mendoza] [El Nihuil, El Nihuil, Mendoza]
CB [La Llave Nueva]:[La Llave Nueva - San Rafael - Mendoza] [La Llave Nueva, La Llave Nueva, Mendoza]
CB [Punta del Agua]:[Punta del Agua - San Rafael - Mendoza] [Punta del Agua, Punta del Agua, Mendoza]
CB [25 de Mayo]:[25 de Mayo - San Rafael - Mendoza] [25 de Mayo, 25 de Mayo, Mendoza]
CB [La Dormida]:[La Dormida - Santa Rosa - Mendoza] [La Dormida, La Dormida, Mendoza]
CB [El Manzano]:[El Manzano - Tunuyán - Mendoza] [El Manzano, El Manzano, Mendoza]
CB [El Peral]:[El Peral - Tupungato - Mendoza] [El Peral, El Peral, Mendoza]
CB [Azara]:[Azara - Apóstoles - Misiones] [Azara, Azara, Misiones]
CB [Tres Capones]:[Tres Capones - Apóstoles - Misiones] [Tres Capones, Tres Capones, Misiones]
CB [Dos de Mayo Nucleo Iii]:[Dos de Mayo Nucleo Iii - Cainguas - Misiones] [Dos de Mayo Nucleo Iii, Dos de Mayo Nucleo Iii, Misiones]
CB [Candelaria]:[Candelaria - Candelaria - Misiones] [Candelaria, Candelaria, Misiones]
CB [Puerto Santa Ana]:[Puerto Santa Ana - Candelaria - Misiones] [Puerto Santa Ana, Puerto Santa Ana, Misiones]
CB [Barra Concepcion]:[Barra Concepcion - Concepción - Misiones] [Barra Concepcion, Barra Concepcion, Misiones]
CB [Eldorado]:[Eldorado - El Dorado - Misiones] [Eldorado, Eldorado, Misiones]
CB [Puerto Pinares]:[Puerto Pinares - El Dorado - Misiones] [Puerto Pinares, Puerto Pinares, Misiones]
CB [Bernardo de Irigoyen]:[Bernardo de Irigoyen - General Manuel Belgrano - Misiones] [Bernardo de Irigoyen, Bernardo de Irigoyen, Misiones]
CB [Fracran]:[Fracran - Guaraní - Misiones] [Fracran, Fracran, Misiones]
CB [Wanda]:[Wanda - Iguazú - Misiones] [Wanda, Wanda, Misiones]
CB [Dos Arroyos]:[Dos Arroyos - Leandro N. Alem - Misiones] [Dos Arroyos, Dos Arroyos, Misiones]
CB [Villa Libertad]:[Villa Libertad - Leandro N. Alem - Misiones] [Villa Libertad, Villa Libertad, Misiones]
CB [Puerto Leoni]:[Puerto Leoni - Libertador General San Martín - Misiones] [Puerto Leoni, Puerto Leoni, Misiones]
CB [San Miguel]:[San Miguel - Libertador General San Martín - Misiones] [San Miguel, San Miguel, Misiones]
CB [Piray Kilometro 18]:[Piray Kilometro 18 - Montecarlo - Misiones] [Piray Kilometro 18, Piray Kilometro 18, Misiones]
CB [Campo Ramon]:[Campo Ramon - Oberá - Misiones] [Campo Ramon, Campo Ramon, Misiones]
CB [Los Helechos]:[Los Helechos - Oberá - Misiones] [Los Helechos, Los Helechos, Misiones]
CB [Villa Bonita]:[Villa Bonita - Oberá - Misiones] [Villa Bonita, Villa Bonita, Misiones]
CB [Gobernador Roca]:[Gobernador Roca - San Ignacio - Misiones] [Gobernador Roca, Gobernador Roca, Misiones]
CB [Roca Chica]:[Roca Chica - San Ignacio - Misiones] [Roca Chica, Roca Chica, Misiones]
CB [Mojon Grande]:[Mojon Grande - San Javier - Misiones] [Mojon Grande, Mojon Grande, Misiones]
CB [San Pedro]:[San Pedro - San Pedro - Misiones] [San Pedro, San Pedro, Misiones]
CB [San Francisco de Asis]:[San Francisco de Asis - 25 de Mayo - Misiones] [San Francisco de Asis, San Francisco de Asis, Misiones]
CB [Añelo]:[Añelo - Añelo - Neuquén] [Añelo, Añelo, Neuquén]
CB [Neuquen]:[Neuquen - Confluencia - Neuquén] [Neuquen - Plottier - Cipolletti, Neuquen, Neuquén]
CB [Mari Menuco]:[Mari Menuco - Confluencia - Neuquén] [Mari Menuco, Mari Menuco, Neuquén]
CB [Villa El Chocon]:[Villa El Chocon - Confluencia - Neuquén] [Villa El Chocon, Villa El Chocon, Neuquén]
CB [Tricao Malal]:[Tricao Malal - Chos Malal - Neuquén] [Tricao Malal, Tricao Malal, Neuquén]
CB [Loncopue]:[Loncopue - Loncopué - Neuquén] [Loncopue, Loncopue, Neuquén]
CB [Las Ovejas]:[Las Ovejas - Minas - Neuquén] [Las Ovejas, Las Ovejas, Neuquén]
CB [Copahue]:[Copahue - Ñorquín - Neuquén] [Copahue, Copahue, Neuquén]
CB [Buta Ranquil]:[Buta Ranquil - Pehuenches - Neuquén] [Buta Ranquil, Buta Ranquil, Neuquén]
CB [Bajada del Agrio]:[Bajada del Agrio - Picunches - Neuquén] [Bajada del Agrio, Bajada del Agrio, Neuquén]
CB [Ramon M. Castro]:[Ramon M. Castro - Zapala - Neuquén] [Ramon M. Castro, Ramon M. Castro, Neuquén]
CB [El Juncal]:[El Juncal - Adolfo Alsina - Río Negro] [El Juncal, El Juncal, Río Negro]
CB [San Javier]:[San Javier - Adolfo Alsina - Río Negro] [San Javier, San Javier, Río Negro]
CB [Coronel Belisle]:[Coronel Belisle - Avellaneda - Río Negro] [Coronel Belisle, Coronel Belisle, Río Negro]
CB [Barrio El Pilar]:[Barrio El Pilar - Bariloche - Río Negro] [Barrio El Pilar, Barrio El Pilar, Río Negro]
CB [San Carlos de Bariloche]:[San Carlos de Bariloche - Bariloche - Río Negro] [San Carlos de Bariloche, San Carlos de Bariloche, Río Negro]
CB [Barrio Colonia Conesa]:[Barrio Colonia Conesa - Conesa - Río Negro] [Barrio Colonia Conesa, Barrio Colonia Conesa, Río Negro]
CB [Las Perlas]:[Las Perlas - El Cuy - Río Negro] [Las Perlas, Las Perlas, Río Negro]
CB [Allen]:[Allen - General Roca - Río Negro] [Allen, Allen, Río Negro]
CB [Barrio Calle Ciega N? 6]:[Barrio Calle Ciega N? 6 - General Roca - Río Negro] [Barrio Calle Ciega N? 6, Barrio Calle Ciega N? 6, Río Negro]
CB [Barrio Costa Oeste]:[Barrio Costa Oeste - General Roca - Río Negro] [Barrio Costa Oeste, Barrio Costa Oeste, Río Negro]
CB [Barrio Guerrico]:[Barrio Guerrico - General Roca - Río Negro] [Barrio Guerrico, Barrio Guerrico, Río Negro]
CB [Barrio La Defensa]:[Barrio La Defensa - General Roca - Río Negro] [Barrio La Defensa, Barrio La Defensa, Río Negro]
CB [Barrio Maria Elvira]:[Barrio Maria Elvira - General Roca - Río Negro] [Barrio Maria Elvira, Barrio Maria Elvira, Río Negro]
CB [Barrio Porvenir]:[Barrio Porvenir - General Roca - Río Negro] [Barrio Porvenir, Barrio Porvenir, Río Negro]
CB [Catriel]:[Catriel - General Roca - Río Negro] [Catriel, Catriel, Río Negro]
CB [Contralmirante Cordero]:[Contralmirante Cordero - General Roca - Río Negro] [Contralmirante Cordero, Contralmirante Cordero, Río Negro]
CB [Ingeniero Luis A. Huergo]:[Ingeniero Luis A. Huergo - General Roca - Río Negro] [Ingeniero Luis A. Huergo, Ingeniero Luis A. Huergo, Río Negro]
CB [Peñas Blancas]:[Peñas Blancas - General Roca - Río Negro] [Peñas Blancas, Peñas Blancas, Río Negro]
CB [Villa Regina]:[Villa Regina - General Roca - Río Negro] [Villa Regina, Villa Regina, Río Negro]
CB [Prahuaniyeu]:[Prahuaniyeu - 9 de Julio - Río Negro] [Prahuaniyeu, Prahuaniyeu, Río Negro]
CB [Mamuel Choique]:[Mamuel Choique - Ñorquinco - Río Negro] [Mamuel Choique, Mamuel Choique, Río Negro]
CB [Rio Colorado]:[Rio Colorado - Pichi Mahuida - Río Negro] [Rio Colorado - La Adela, Rio Colorado, Río Negro]
CB [Paso Flores]:[Paso Flores - Pilcaniyeu - Río Negro] [Paso Flores, Paso Flores, Río Negro]
CB [Playas Doradas]:[Playas Doradas - San Antonio - Río Negro] [Playas Doradas, Playas Doradas, Río Negro]
CB [Aguada Cecilio]:[Aguada Cecilio - Valcheta - Río Negro] [Aguada Cecilio, Aguada Cecilio, Río Negro]
CB [Valcheta]:[Valcheta - Valcheta - Río Negro] [Valcheta, Valcheta, Río Negro]
CB [Ingeniero Jacobacci]:[Ingeniero Jacobacci - 25 de Mayo - Río Negro] [Ingeniero Jacobacci, Ingeniero Jacobacci, Río Negro]
CB [Apolinario Saravia]:[Apolinario Saravia - Anta - Salta] [Apolinario Saravia, Apolinario Saravia, Salta]
CB [El Quebrachal]:[El Quebrachal - Anta - Salta] [El Quebrachal, El Quebrachal, Salta]
CB [Luis Burela]:[Luis Burela - Anta - Salta] [Luis Burela, Luis Burela, Salta]
CB [Tolloche]:[Tolloche - Anta - Salta] [Tolloche, Tolloche, Salta]
CB [Salta]:[Salta - Capital - Salta] [Gran Salta, Salta, Salta]
CB [Villa San Lorenzo]:[Villa San Lorenzo - Capital - Salta] [Villa San Lorenzo, Villa San Lorenzo, Salta]
CB [Chicoana]:[Chicoana - Chicoana - Salta] [Chicoana, Chicoana, Salta]
CB [General Guemes]:[General Guemes - General Güemes - Salta] [General Guemes, General Guemes, Salta]
CB [Capiazuti]:[Capiazuti - General José de San Martín - Salta] [Capiazuti, Capiazuti, Salta]
CB [General Ballivian]:[General Ballivian - General José de San Martín - Salta] [General Ballivian, General Ballivian, Salta]
CB [Mision Kilometro 6]:[Mision Kilometro 6 - General José de San Martín - Salta] [Mision Kilometro 6, Mision Kilometro 6, Salta]
CB [Profesor Salvador Mazza]:[Profesor Salvador Mazza - General José de San Martín - Salta] [Profesor Salvador Mazza, Profesor Salvador Mazza, Salta]
CB [Yacuy]:[Yacuy - General José de San Martín - Salta] [Yacuy, Yacuy, Salta]
CB [La Caldera]:[La Caldera - La Caldera - Salta] [La Caldera, La Caldera, Salta]
CB [Cobres]:[Cobres - La Poma - Salta] [Cobres, Cobres, Salta]
CB [La Viña]:[La Viña - La Viña - Salta] [La Viña, La Viña, Salta]
CB [Tolar Grande]:[Tolar Grande - Los Andes - Salta] [Tolar Grande, Tolar Grande, Salta]
CB [Metan Viejo]:[Metan Viejo - Metan - Salta] [Metan Viejo, Metan Viejo, Salta]
CB [Molinos]:[Molinos - Molinos - Salta] [Molinos, Molinos, Salta]
CB [Hipolito Yrigoyen]:[Hipolito Yrigoyen - Oran - Salta] [Hipolito Yrigoyen, Hipolito Yrigoyen, Salta]
CB [Alto de La Sierra]:[Alto de La Sierra - Rivadavia - Salta] [Alto de La Sierra, Alto de La Sierra, Salta]
CB [Pluma de Pato]:[Pluma de Pato - Rivadavia - Salta] [Pluma de Pato, Pluma de Pato, Salta]
CB [Antilla]:[Antilla - Rosario de la Frontera - Salta] [Antilla, Antilla, Salta]
CB [San Felipe]:[San Felipe - Rosario de la Frontera - Salta] [San Felipe, San Felipe, Salta]
CB [Animana]:[Animana - San Carlos - Salta] [Animana, Animana, Salta]
